"depdelay";"origin";"dest"
1;"IAH";"ATL"
2;"IAH";"ORD"
1;"IAH";"DFW"
17;"IAH";"MSY"
4;"IAH";"EWR"
30;"IAH";"LAS"
8;"IAH";"PHX"
39;"IAH";"ORD"
2;"IAH";"LAS"
18;"IAH";"MSY"
4;"IAH";"LAX"
18;"IAH";"LAX"
4;"IAH";"ORD"
8;"IAH";"LAX"
1;"IAH";"DEN"
22;"IAH";"DEN"
3;"IAH";"EWR"
28;"IAH";"ORD"
3;"IAH";"LAX"
37;"IAH";"SAT"
16;"IAH";"EWR"
2;"IAH";"PHX"
2;"IAH";"MSY"
14;"IAH";"EWR"
6;"IAH";"ORD"
1;"IAH";"LAX"
75;"IAH";"SAT"
3;"IAH";"DEN"
1;"IAH";"LAX"
42;"IAH";"PHX"
1;"IAH";"EWR"
1;"IAH";"LAS"
5;"IAH";"DEN"
35;"IAH";"SAT"
26;"IAH";"SAT"
6;"IAH";"ORD"
10;"IAH";"MSY"
45;"IAH";"LAS"
1;"IAH";"EWR"
3;"IAH";"MSY"
23;"IAH";"MSY"
9;"IAH";"AUS"
11;"IAH";"LAX"
1;"IAH";"LAX"
3;"IAH";"DEN"
2;"IAH";"EWR"
1;"IAH";"EWR"
2;"IAH";"EWR"
17;"IAH";"LAX"
6;"IAH";"ORD"
9;"IAH";"LAX"
1;"IAH";"DEN"
35;"IAH";"DEN"
54;"IAH";"DEN"
27;"IAH";"EWR"
2;"IAH";"ORD"
65;"IAH";"LAX"
4;"IAH";"PHX"
4;"IAH";"PHX"
5;"IAH";"EWR"
12;"IAH";"LAS"
3;"IAH";"LAS"
2;"IAH";"MSY"
4;"IAH";"PHX"
5;"IAH";"AUS"
2;"IAH";"AUS"
6;"IAH";"MSY"
15;"IAH";"SAT"
4;"IAH";"AUS"
5;"IAH";"AUS"
40;"IAH";"LAX"
2;"IAH";"ORD"
1;"IAH";"LAX"
8;"IAH";"SAT"
6;"IAH";"LAS"
3;"IAH";"MSY"
1;"IAH";"DEN"
2;"IAH";"ORD"
10;"IAH";"ORD"
7;"IAH";"ORD"
4;"IAH";"EWR"
2;"IAH";"LAX"
1;"IAH";"PHX"
22;"IAH";"EWR"
1;"IAH";"AUS"
9;"IAH";"LAS"
1;"IAH";"LAS"
3;"IAH";"ORD"
95;"IAH";"MSY"
3;"IAH";"ORD"
2;"IAH";"ATL"
16;"IAH";"ATL"
1;"IAH";"AUS"
33;"IAH";"DEN"
19;"IAH";"ORD"
12;"IAH";"LAS"
23;"IAH";"PHX"
1;"IAH";"LAS"
6;"IAH";"MSY"
12;"IAH";"MSY"
6;"IAH";"AUS"
11;"IAH";"LAX"
115;"IAH";"LAX"
3;"IAH";"DEN"
25;"IAH";"EWR"
17;"IAH";"MSY"
11;"IAH";"EWR"
30;"IAH";"LAX"
5;"IAH";"LAX"
3;"IAH";"DEN"
2;"IAH";"DEN"
49;"IAH";"DEN"
26;"IAH";"MSY"
1;"IAH";"MSY"
4;"IAH";"ORD"
5;"IAH";"LAX"
19;"IAH";"PHX"
2;"IAH";"DEN"
3;"IAH";"PHX"
4;"IAH";"LAS"
15;"IAH";"LAS"
45;"IAH";"MSY"
2;"IAH";"DFW"
129;"IAH";"PHX"
2;"IAH";"AUS"
11;"IAH";"AUS"
1;"IAH";"LAX"
3;"IAH";"EWR"
1;"IAH";"SAT"
33;"IAH";"AUS"
5;"IAH";"AUS"
17;"IAH";"LAX"
35;"IAH";"LAX"
13;"IAH";"ORD"
3;"IAH";"LAX"
37;"IAH";"LAS"
4;"IAH";"MSY"
5;"IAH";"DEN"
14;"IAH";"ORD"
1;"IAH";"ORD"
2;"IAH";"EWR"
3;"IAH";"LAX"
25;"IAH";"EWR"
4;"IAH";"LAS"
2;"IAH";"LAX"
3;"IAH";"ORD"
6;"IAH";"AUS"
6;"IAH";"ORD"
5;"IAH";"ATL"
1;"IAH";"AUS"
5;"IAH";"DEN"
3;"IAH";"LAS"
3;"IAH";"EWR"
5;"IAH";"LAS"
60;"IAH";"EWR"
2;"IAH";"ORD"
5;"IAH";"LAS"
15;"IAH";"AUS"
1;"IAH";"LAX"
1;"IAH";"LAX"
5;"IAH";"MSY"
1;"IAH";"LAX"
19;"IAH";"ORD"
68;"IAH";"DEN"
7;"IAH";"LAX"
3;"IAH";"EWR"
11;"IAH";"PHX"
3;"IAH";"PHX"
3;"IAH";"AUS"
4;"IAH";"LAX"
5;"IAH";"EWR"
43;"IAH";"AUS"
8;"IAH";"DEN"
1;"IAH";"LAX"
2;"IAH";"DEN"
59;"IAH";"MSY"
5;"IAH";"DEN"
3;"IAH";"ORD"
14;"IAH";"ORD"
7;"IAH";"EWR"
11;"IAH";"PHX"
1;"IAH";"LAX"
9;"IAH";"ORD"
4;"IAH";"AUS"
2;"IAH";"DEN"
9;"IAH";"SAT"
3;"IAH";"ATL"
1;"IAH";"LAS"
2;"IAH";"SAT"
3;"IAH";"LAS"
5;"IAH";"LAS"
9;"IAH";"MSY"
5;"IAH";"LAX"
6;"IAH";"LAX"
10;"IAH";"EWR"
1;"IAH";"EWR"
19;"IAH";"ORD"
4;"IAH";"LAX"
6;"IAH";"DEN"
3;"IAH";"MSY"
14;"IAH";"ORD"
37;"IAH";"LAX"
18;"IAH";"PHX"
4;"IAH";"SAT"
26;"IAH";"DEN"
12;"IAH";"LAS"
53;"IAH";"LAS"
5;"IAH";"MSY"
7;"IAH";"AUS"
22;"IAH";"AUS"
5;"IAH";"SAT"
13;"IAH";"AUS"
2;"IAH";"DEN"
8;"IAH";"LAX"
17;"IAH";"LAX"
5;"IAH";"SAT"
8;"IAH";"LAS"
4;"IAH";"DEN"
20;"IAH";"ORD"
52;"IAH";"ORD"
62;"IAH";"ORD"
13;"IAH";"EWR"
8;"IAH";"PHX"
1;"IAH";"EWR"
13;"IAH";"ORD"
6;"IAH";"AUS"
49;"IAH";"DEN"
20;"IAH";"ORD"
37;"IAH";"SAT"
3;"IAH";"LAS"
8;"IAH";"PHX"
17;"IAH";"LAS"
3;"IAH";"DEN"
33;"IAH";"EWR"
4;"IAH";"MSY"
15;"IAH";"LAX"
7;"IAH";"DEN"
2;"IAH";"DEN"
5;"IAH";"DEN"
2;"IAH";"MSY"
6;"IAH";"ORD"
7;"IAH";"LAX"
4;"IAH";"DEN"
3;"IAH";"PHX"
1;"IAH";"EWR"
19;"IAH";"LAS"
2;"IAH";"PHX"
15;"IAH";"AUS"
2;"IAH";"AUS"
5;"IAH";"MSY"
3;"IAH";"EWR"
5;"IAH";"SAT"
2;"IAH";"AUS"
13;"IAH";"DEN"
9;"IAH";"LAX"
2;"IAH";"ORD"
6;"IAH";"LAX"
5;"IAH";"DEN"
3;"IAH";"ORD"
2;"IAH";"ORD"
2;"IAH";"EWR"
5;"IAH";"LAX"
2;"IAH";"PHX"
21;"IAH";"EWR"
83;"IAH";"LAS"
38;"IAH";"LAX"
5;"IAH";"AUS"
1;"IAH";"DEN"
19;"IAH";"SAT"
6;"IAH";"ORD"
3;"IAH";"MSY"
70;"IAH";"LAS"
11;"IAH";"PHX"
8;"IAH";"MSY"
1;"IAH";"MSY"
44;"IAH";"LAX"
1;"IAH";"LAX"
3;"IAH";"DEN"
9;"IAH";"EWR"
2;"IAH";"EWR"
5;"IAH";"LAX"
2;"IAH";"ORD"
8;"IAH";"DEN"
4;"IAH";"DEN"
5;"IAH";"DEN"
4;"IAH";"MSY"
15;"IAH";"ORD"
4;"IAH";"LAX"
19;"IAH";"LAS"
112;"IAH";"LAS"
4;"IAH";"AUS"
2;"IAH";"MSY"
4;"IAH";"EWR"
9;"IAH";"SAT"
13;"IAH";"AUS"
1;"IAH";"AUS"
20;"IAH";"LAX"
16;"IAH";"LAX"
13;"IAH";"ORD"
10;"IAH";"LAX"
9;"IAH";"SAT"
6;"IAH";"LAS"
18;"IAH";"ORD"
11;"IAH";"ORD"
21;"IAH";"EWR"
5;"IAH";"LAX"
51;"IAH";"EWR"
7;"IAH";"AUS"
4;"IAH";"LAS"
31;"IAH";"AUS"
4;"IAH";"SAT"
3;"IAH";"ORD"
56;"IAH";"LAS"
1;"IAH";"PHX"
12;"IAH";"ORD"
4;"IAH";"SAT"
6;"IAH";"MSY"
10;"IAH";"LAX"
10;"IAH";"LAX"
14;"IAH";"LAX"
8;"IAH";"LAX"
5;"IAH";"LAS"
1;"IAH";"DEN"
13;"IAH";"ORD"
1;"IAH";"PHX"
9;"IAH";"PHX"
1;"IAH";"AUS"
11;"IAH";"SAT"
33;"IAH";"ORD"
3;"IAH";"DEN"
3;"IAH";"LAS"
8;"IAH";"ORD"
1;"IAH";"EWR"
6;"IAH";"AUS"
3;"IAH";"AUS"
3;"IAH";"AUS"
1;"IAH";"MSY"
5;"IAH";"MSY"
2;"IAH";"SAT"
4;"IAH";"LAS"
9;"IAH";"SAT"
5;"IAH";"AUS"
4;"IAH";"LAX"
5;"IAH";"DEN"
10;"IAH";"EWR"
101;"IAH";"EWR"
3;"IAH";"EWR"
15;"IAH";"LAX"
10;"IAH";"LAX"
9;"IAH";"DEN"
1;"IAH";"DEN"
19;"IAH";"DFW"
3;"IAH";"DEN"
13;"IAH";"LAS"
4;"IAH";"DEN"
4;"IAH";"LAX"
2;"IAH";"EWR"
30;"IAH";"EWR"
6;"IAH";"PHX"
16;"IAH";"EWR"
9;"IAH";"SAT"
1;"IAH";"ATL"
5;"IAH";"PHX"
14;"IAH";"PHX"
1;"IAH";"AUS"
2;"IAH";"LAX"
3;"IAH";"AUS"
3;"IAH";"LAS"
3;"IAH";"LAS"
1;"IAH";"PHX"
13;"IAH";"SAT"
1;"IAH";"ORD"
7;"IAH";"DFW"
8;"IAH";"LAX"
3;"IAH";"DEN"
10;"IAH";"PHX"
2;"IAH";"EWR"
10;"IAH";"LAS"
7;"IAH";"MSY"
3;"IAH";"LAS"
10;"IAH";"MSY"
1;"IAH";"EWR"
6;"IAH";"AUS"
1;"IAH";"AUS"
74;"IAH";"ORD"
79;"IAH";"MSY"
15;"IAH";"ATL"
7;"IAH";"SAT"
7;"IAH";"LAX"
27;"IAH";"SAT"
12;"IAH";"EWR"
164;"IAH";"SAT"
45;"IAH";"SAT"
3;"IAH";"AUS"
1;"IAH";"LAX"
12;"IAH";"LAX"
6;"IAH";"DEN"
4;"IAH";"MSY"
2;"IAH";"EWR"
1;"IAH";"ORD"
6;"IAH";"LAX"
45;"IAH";"DEN"
1;"IAH";"AUS"
17;"IAH";"DEN"
4;"IAH";"DFW"
9;"IAH";"DEN"
10;"IAH";"DEN"
3;"IAH";"DEN"
11;"IAH";"LAX"
2;"IAH";"EWR"
8;"IAH";"PHX"
6;"IAH";"EWR"
86;"IAH";"ORD"
1;"IAH";"PHX"
11;"IAH";"AUS"
13;"IAH";"AUS"
2;"IAH";"LAS"
5;"IAH";"ORD"
2;"IAH";"LAX"
5;"IAH";"PHX"
37;"IAH";"ORD"
52;"IAH";"ORD"
23;"IAH";"ORD"
2;"IAH";"MSY"
7;"IAH";"EWR"
1;"IAH";"LAS"
9;"IAH";"ORD"
4;"IAH";"ORD"
2;"IAH";"MSY"
8;"IAH";"SAT"
30;"IAH";"EWR"
3;"IAH";"AUS"
20;"IAH";"SAT"
16;"IAH";"LAX"
4;"IAH";"LAX"
23;"IAH";"DEN"
24;"IAH";"EWR"
6;"IAH";"LAX"
1;"IAH";"DEN"
1;"IAH";"AUS"
4;"IAH";"DEN"
11;"IAH";"DFW"
18;"IAH";"DEN"
5;"IAH";"PHX"
1;"IAH";"PHX"
29;"IAH";"AUS"
6;"IAH";"LAX"
1;"IAH";"LAS"
1;"IAH";"ORD"
2;"IAH";"DFW"
1;"IAH";"LAX"
7;"IAH";"LAX"
33;"IAH";"DEN"
15;"IAH";"ORD"
54;"IAH";"LAS"
9;"IAH";"MSY"
9;"IAH";"ORD"
20;"IAH";"ORD"
50;"IAH";"ATL"
8;"IAH";"MSY"
4;"IAH";"SAT"
16;"IAH";"EWR"
1;"IAH";"AUS"
1;"IAH";"SAT"
7;"IAH";"LAX"
6;"IAH";"DEN"
4;"IAH";"EWR"
8;"IAH";"EWR"
2;"IAH";"ORD"
5;"IAH";"LAX"
2;"IAH";"LAX"
8;"IAH";"DEN"
3;"IAH";"DEN"
45;"IAH";"ORD"
5;"IAH";"DEN"
1;"IAH";"LAX"
5;"IAH";"SAT"
4;"IAH";"PHX"
4;"IAH";"LAX"
7;"IAH";"PHX"
1;"IAH";"LAX"
1;"IAH";"LAX"
3;"IAH";"DEN"
24;"IAH";"ORD"
7;"IAH";"LAS"
2;"IAH";"ORD"
8;"IAH";"LAS"
65;"IAH";"EWR"
5;"IAH";"MSY"
3;"IAH";"ORD"
1;"IAH";"MSY"
23;"IAH";"LAX"
1;"IAH";"ATL"
1;"IAH";"EWR"
126;"IAH";"SAT"
2;"IAH";"LAS"
8;"IAH";"SAT"
4;"IAH";"ATL"
1;"IAH";"ATL"
8;"IAH";"ATL"
15;"IAH";"ATL"
10;"IAH";"ATL"
16;"IAH";"ATL"
14;"IAH";"ATL"
5;"IAH";"ATL"
8;"IAH";"ATL"
42;"HOU";"ATL"
62;"IAH";"ATL"
12;"IAH";"ATL"
1;"HOU";"ATL"
10;"IAH";"ATL"
29;"IAH";"ATL"
3;"IAH";"ATL"
13;"IAH";"ATL"
1;"IAH";"ATL"
44;"HOU";"ATL"
2;"HOU";"ATL"
2;"IAH";"ATL"
15;"IAH";"ATL"
3;"IAH";"ATL"
1;"IAH";"ATL"
9;"HOU";"ATL"
99;"IAH";"ATL"
26;"IAH";"ATL"
2;"IAH";"ATL"
51;"IAH";"ATL"
22;"IAH";"ATL"
6;"HOU";"ATL"
6;"IAH";"ATL"
16;"IAH";"ATL"
28;"IAH";"ATL"
1;"IAH";"ATL"
64;"IAH";"ATL"
51;"IAH";"ATL"
26;"HOU";"ATL"
1;"HOU";"AUS"
3;"HOU";"DAL"
1;"HOU";"DAL"
7;"HOU";"DAL"
1;"HOU";"DAL"
9;"HOU";"DAL"
10;"HOU";"DAL"
1;"HOU";"DAL"
6;"HOU";"DAL"
88;"HOU";"DEN"
1;"HOU";"DEN"
97;"HOU";"EWR"
5;"HOU";"LAS"
54;"HOU";"LAS"
1;"HOU";"LAX"
30;"HOU";"MSY"
4;"HOU";"MSY"
5;"HOU";"PHX"
11;"HOU";"PHX"
3;"HOU";"SAT"
1;"HOU";"AUS"
1;"HOU";"DAL"
3;"HOU";"DAL"
6;"HOU";"DAL"
1;"HOU";"DAL"
10;"HOU";"DAL"
2;"HOU";"DAL"
3;"HOU";"DAL"
8;"HOU";"DAL"
20;"HOU";"DEN"
13;"HOU";"DEN"
17;"HOU";"LAS"
3;"HOU";"LAS"
3;"HOU";"LAS"
16;"HOU";"MSY"
1;"HOU";"MSY"
7;"HOU";"MSY"
8;"HOU";"PHX"
1;"HOU";"PHX"
5;"HOU";"SAT"
139;"HOU";"AUS"
60;"HOU";"AUS"
2;"HOU";"DAL"
4;"HOU";"DAL"
18;"HOU";"DAL"
5;"HOU";"DAL"
23;"HOU";"DAL"
3;"HOU";"DAL"
4;"HOU";"DAL"
20;"HOU";"DAL"
141;"HOU";"DAL"
62;"HOU";"DAL"
20;"HOU";"DAL"
24;"HOU";"DAL"
25;"HOU";"DAL"
13;"HOU";"DEN"
9;"HOU";"DEN"
56;"HOU";"EWR"
70;"HOU";"LAS"
20;"HOU";"LAS"
8;"HOU";"LAX"
7;"HOU";"LAX"
50;"HOU";"LAX"
9;"HOU";"MSY"
17;"HOU";"MSY"
2;"HOU";"MSY"
13;"HOU";"MSY"
2;"HOU";"MSY"
1;"HOU";"MSY"
1;"HOU";"MSY"
4;"HOU";"MSY"
14;"HOU";"PHX"
6;"HOU";"PHX"
40;"HOU";"SAT"
1;"HOU";"SAT"
28;"HOU";"SAT"
2;"HOU";"AUS"
7;"HOU";"AUS"
9;"HOU";"AUS"
1;"HOU";"DAL"
3;"HOU";"DAL"
14;"HOU";"DAL"
19;"HOU";"DAL"
2;"HOU";"DAL"
3;"HOU";"DAL"
26;"HOU";"DAL"
6;"HOU";"DAL"
2;"HOU";"DAL"
18;"HOU";"DEN"
14;"HOU";"DEN"
9;"HOU";"DEN"
7;"HOU";"DEN"
39;"HOU";"EWR"
5;"HOU";"EWR"
25;"HOU";"LAS"
14;"HOU";"LAS"
4;"HOU";"LAS"
2;"HOU";"LAX"
2;"HOU";"LAX"
1;"HOU";"LAX"
9;"HOU";"LAX"
7;"HOU";"MSY"
2;"HOU";"MSY"
11;"HOU";"MSY"
86;"HOU";"MSY"
5;"HOU";"MSY"
6;"HOU";"PHX"
4;"HOU";"PHX"
43;"HOU";"SAT"
3;"HOU";"SAT"
3;"HOU";"AUS"
119;"HOU";"AUS"
19;"HOU";"AUS"
19;"HOU";"AUS"
7;"HOU";"AUS"
1;"HOU";"DAL"
1;"HOU";"DAL"
28;"HOU";"DAL"
60;"HOU";"DAL"
6;"HOU";"DAL"
14;"HOU";"DAL"
5;"HOU";"DAL"
3;"HOU";"DAL"
12;"HOU";"DAL"
2;"HOU";"DAL"
1;"HOU";"DAL"
5;"HOU";"DAL"
17;"HOU";"DAL"
13;"HOU";"DAL"
14;"HOU";"DEN"
7;"HOU";"DEN"
10;"HOU";"DEN"
5;"HOU";"DEN"
50;"HOU";"EWR"
17;"HOU";"EWR"
31;"HOU";"LAS"
3;"HOU";"LAS"
10;"HOU";"LAS"
14;"HOU";"LAS"
4;"HOU";"LAX"
1;"HOU";"LAX"
36;"HOU";"LAX"
8;"HOU";"MSY"
9;"HOU";"MSY"
51;"HOU";"MSY"
4;"HOU";"MSY"
1;"HOU";"MSY"
1;"HOU";"MSY"
6;"HOU";"MSY"
1;"HOU";"MSY"
1;"HOU";"MSY"
10;"HOU";"PHX"
11;"HOU";"PHX"
6;"HOU";"PHX"
7;"HOU";"PHX"
33;"HOU";"SAT"
2;"HOU";"SAT"
82;"HOU";"SAT"
2;"HOU";"AUS"
1;"HOU";"AUS"
3;"HOU";"AUS"
4;"HOU";"AUS"
1;"HOU";"DAL"
10;"HOU";"DAL"
48;"HOU";"DAL"
11;"HOU";"DAL"
1;"HOU";"DAL"
2;"HOU";"DAL"
14;"HOU";"DAL"
42;"HOU";"DAL"
4;"HOU";"DAL"
15;"HOU";"DAL"
6;"HOU";"DAL"
1;"HOU";"DAL"
23;"HOU";"DEN"
2;"HOU";"DEN"
62;"HOU";"EWR"
1;"HOU";"LAS"
6;"HOU";"LAS"
4;"HOU";"LAX"
1;"HOU";"LAX"
3;"HOU";"LAX"
2;"HOU";"LAX"
4;"HOU";"MSY"
8;"HOU";"MSY"
1;"HOU";"MSY"
9;"HOU";"MSY"
7;"HOU";"MSY"
4;"HOU";"MSY"
2;"HOU";"PHX"
17;"HOU";"PHX"
14;"HOU";"SAT"
4;"HOU";"SAT"
3;"HOU";"SAT"
2;"HOU";"AUS"
1;"HOU";"DAL"
2;"HOU";"DAL"
4;"HOU";"DAL"
4;"HOU";"DAL"
4;"HOU";"DAL"
3;"HOU";"DAL"
21;"HOU";"DAL"
33;"HOU";"DEN"
38;"HOU";"DEN"
40;"HOU";"EWR"
2;"HOU";"LAS"
9;"HOU";"LAS"
4;"HOU";"LAS"
4;"HOU";"LAX"
2;"HOU";"LAX"
29;"HOU";"LAX"
24;"HOU";"MSY"
2;"HOU";"MSY"
70;"HOU";"PHX"
5;"HOU";"PHX"
9;"HOU";"SAT"
2;"HOU";"SAT"
17;"HOU";"AUS"
9;"HOU";"AUS"
6;"HOU";"AUS"
1;"HOU";"AUS"
2;"HOU";"DAL"
1;"HOU";"DAL"
3;"HOU";"DAL"
7;"HOU";"DAL"
13;"HOU";"DAL"
41;"HOU";"DAL"
2;"HOU";"DAL"
7;"HOU";"DAL"
3;"HOU";"DAL"
4;"HOU";"DAL"
6;"HOU";"DAL"
61;"HOU";"DEN"
3;"HOU";"DEN"
29;"HOU";"EWR"
18;"HOU";"LAS"
9;"HOU";"LAS"
2;"HOU";"LAS"
24;"HOU";"LAX"
1;"HOU";"MSY"
7;"HOU";"MSY"
25;"HOU";"PHX"
7;"HOU";"PHX"
1;"HOU";"PHX"
107;"HOU";"SAT"
2;"HOU";"SAT"
7;"HOU";"SAT"
20;"HOU";"AUS"
9;"HOU";"AUS"
1;"HOU";"DAL"
9;"HOU";"DAL"
10;"HOU";"DAL"
16;"HOU";"DAL"
7;"HOU";"DAL"
22;"HOU";"DAL"
16;"HOU";"DAL"
21;"HOU";"DAL"
4;"HOU";"DEN"
3;"HOU";"DEN"
6;"HOU";"DEN"
16;"HOU";"EWR"
7;"HOU";"EWR"
7;"HOU";"LAS"
9;"HOU";"LAS"
15;"HOU";"LAS"
1;"HOU";"LAX"
112;"HOU";"LAX"
11;"HOU";"MSY"
15;"HOU";"MSY"
2;"HOU";"MSY"
16;"HOU";"MSY"
4;"HOU";"MSY"
1;"HOU";"PHX"
10;"HOU";"PHX"
22;"HOU";"SAT"
8;"HOU";"SAT"
15;"HOU";"SAT"
44;"HOU";"SAT"
13;"HOU";"AUS"
5;"HOU";"AUS"
5;"HOU";"AUS"
2;"HOU";"DAL"
1;"HOU";"DAL"
4;"HOU";"DAL"
7;"HOU";"DAL"
10;"HOU";"DAL"
51;"HOU";"DAL"
115;"HOU";"DAL"
122;"HOU";"DAL"
108;"HOU";"DAL"
72;"HOU";"DAL"
4;"HOU";"DAL"
12;"HOU";"DAL"
10;"HOU";"DAL"
1;"HOU";"DAL"
1;"HOU";"DAL"
6;"HOU";"DAL"
12;"HOU";"DEN"
2;"HOU";"DEN"
68;"HOU";"DEN"
3;"HOU";"DEN"
49;"HOU";"EWR"
2;"HOU";"EWR"
7;"HOU";"LAS"
5;"HOU";"LAS"
102;"HOU";"LAS"
44;"HOU";"LAX"
27;"HOU";"LAX"
8;"HOU";"MSY"
2;"HOU";"MSY"
17;"HOU";"MSY"
2;"HOU";"MSY"
35;"HOU";"MSY"
56;"HOU";"MSY"
62;"HOU";"PHX"
16;"HOU";"SAT"
57;"HOU";"SAT"
26;"HOU";"SAT"
1;"HOU";"SAT"
18;"HOU";"AUS"
9;"HOU";"AUS"
5;"HOU";"DAL"
4;"HOU";"DAL"
2;"HOU";"DAL"
10;"HOU";"DAL"
6;"HOU";"DAL"
39;"HOU";"DAL"
1;"HOU";"DAL"
28;"HOU";"DAL"
3;"HOU";"DAL"
2;"HOU";"DAL"
45;"HOU";"DAL"
39;"HOU";"DEN"
31;"HOU";"EWR"
15;"HOU";"EWR"
21;"HOU";"LAS"
24;"HOU";"LAS"
1;"HOU";"LAS"
84;"HOU";"LAX"
18;"HOU";"LAX"
5;"HOU";"MSY"
40;"HOU";"MSY"
50;"HOU";"MSY"
35;"HOU";"MSY"
10;"HOU";"PHX"
25;"HOU";"PHX"
8;"HOU";"PHX"
5;"HOU";"SAT"
4;"HOU";"SAT"
11;"HOU";"SAT"
13;"HOU";"AUS"
35;"HOU";"AUS"
21;"HOU";"AUS"
3;"HOU";"AUS"
1;"HOU";"DAL"
15;"HOU";"DAL"
16;"HOU";"DAL"
6;"HOU";"DAL"
6;"HOU";"DAL"
29;"HOU";"DAL"
14;"HOU";"DAL"
2;"HOU";"DAL"
137;"HOU";"DAL"
5;"HOU";"DAL"
11;"HOU";"DAL"
11;"HOU";"DAL"
189;"HOU";"DAL"
7;"HOU";"DAL"
127;"HOU";"DAL"
10;"HOU";"DAL"
7;"HOU";"DAL"
12;"HOU";"DAL"
2;"HOU";"DAL"
8;"HOU";"DEN"
10;"HOU";"DEN"
70;"HOU";"DEN"
97;"HOU";"EWR"
43;"HOU";"EWR"
11;"HOU";"LAS"
17;"HOU";"LAS"
1;"HOU";"LAS"
25;"HOU";"LAX"
9;"HOU";"LAX"
11;"HOU";"MSY"
80;"HOU";"MSY"
6;"HOU";"MSY"
12;"HOU";"MSY"
68;"HOU";"MSY"
25;"HOU";"MSY"
18;"HOU";"PHX"
79;"HOU";"PHX"
19;"HOU";"PHX"
18;"HOU";"SAT"
20;"HOU";"SAT"
13;"HOU";"SAT"
6;"HOU";"AUS"
13;"HOU";"AUS"
6;"HOU";"AUS"
15;"HOU";"DAL"
65;"HOU";"DAL"
36;"HOU";"DAL"
2;"HOU";"DAL"
1;"HOU";"DAL"
2;"HOU";"DAL"
1;"HOU";"DAL"
14;"HOU";"DAL"
7;"HOU";"DAL"
12;"HOU";"DAL"
5;"HOU";"DAL"
39;"HOU";"DAL"
2;"HOU";"DAL"
15;"HOU";"DAL"
1;"HOU";"DEN"
34;"HOU";"DEN"
163;"HOU";"EWR"
11;"HOU";"EWR"
2;"HOU";"LAS"
14;"HOU";"LAS"
40;"HOU";"LAX"
1;"HOU";"LAX"
1;"HOU";"LAX"
17;"HOU";"MSY"
6;"HOU";"MSY"
1;"HOU";"MSY"
4;"HOU";"PHX"
12;"HOU";"PHX"
2;"HOU";"PHX"
12;"HOU";"SAT"
14;"HOU";"SAT"
12;"HOU";"SAT"
5;"HOU";"SAT"
17;"HOU";"AUS"
6;"HOU";"AUS"
10;"HOU";"DAL"
74;"HOU";"DAL"
11;"HOU";"DAL"
47;"HOU";"DAL"
31;"HOU";"DAL"
23;"HOU";"DAL"
2;"HOU";"DAL"
1;"HOU";"DEN"
5;"HOU";"DEN"
10;"HOU";"DEN"
19;"HOU";"EWR"
2;"HOU";"LAS"
16;"HOU";"LAS"
43;"HOU";"LAX"
1;"HOU";"LAX"
2;"HOU";"LAX"
11;"HOU";"MSY"
14;"HOU";"MSY"
1;"HOU";"MSY"
32;"HOU";"MSY"
21;"HOU";"PHX"
1;"HOU";"PHX"
172;"HOU";"PHX"
19;"HOU";"SAT"
7;"HOU";"SAT"
6;"HOU";"SAT"
8;"HOU";"AUS"
1;"HOU";"AUS"
14;"HOU";"AUS"
1;"HOU";"AUS"
5;"HOU";"DAL"
16;"HOU";"DAL"
8;"HOU";"DAL"
4;"HOU";"DAL"
8;"HOU";"DAL"
16;"HOU";"DAL"
60;"HOU";"DAL"
13;"HOU";"DEN"
1;"HOU";"DEN"
1;"HOU";"EWR"
20;"HOU";"EWR"
1;"HOU";"LAS"
49;"HOU";"LAS"
2;"HOU";"LAS"
39;"HOU";"LAX"
6;"HOU";"LAX"
4;"HOU";"MSY"
2;"HOU";"MSY"
80;"HOU";"MSY"
1;"HOU";"MSY"
32;"HOU";"PHX"
16;"HOU";"PHX"
6;"HOU";"SAT"
5;"HOU";"AUS"
11;"HOU";"AUS"
9;"HOU";"AUS"
1;"HOU";"DAL"
70;"HOU";"DAL"
1;"HOU";"DAL"
39;"HOU";"DAL"
3;"HOU";"DAL"
5;"HOU";"DAL"
30;"HOU";"DAL"
1;"HOU";"DAL"
19;"HOU";"DAL"
2;"HOU";"DEN"
28;"HOU";"DEN"
3;"HOU";"DEN"
3;"HOU";"EWR"
1;"HOU";"LAS"
48;"HOU";"LAS"
118;"HOU";"LAS"
52;"HOU";"LAX"
4;"HOU";"LAX"
4;"HOU";"LAX"
9;"HOU";"MSY"
47;"HOU";"MSY"
5;"HOU";"MSY"
2;"HOU";"MSY"
2;"HOU";"MSY"
7;"HOU";"PHX"
13;"HOU";"PHX"
5;"HOU";"PHX"
2;"HOU";"PHX"
2;"HOU";"SAT"
24;"HOU";"SAT"
12;"HOU";"SAT"
36;"HOU";"AUS"
40;"HOU";"AUS"
10;"HOU";"AUS"
8;"HOU";"DAL"
2;"HOU";"DAL"
28;"HOU";"DAL"
49;"HOU";"DAL"
17;"HOU";"DAL"
38;"HOU";"DAL"
16;"HOU";"DAL"
21;"HOU";"DAL"
9;"HOU";"DAL"
8;"HOU";"DAL"
11;"HOU";"DAL"
12;"HOU";"DAL"
63;"HOU";"DAL"
5;"HOU";"DAL"
16;"HOU";"DAL"
118;"HOU";"DAL"
1;"HOU";"DAL"
